id,name,review_count,rating,latitude,longitude,price,station,category_alias,category_title,no_of_bikes,network_id
mkQAUzML0iwGo0Rqb2J-5Q,Naan Stop,6.0,4.5,48.837429,2.3908899,€,Terroirs de France - Lheureux,halal,Halal,2,velib
mkQAUzML0iwGo0Rqb2J-5Q,Naan Stop,6.0,4.5,48.837429,2.3908899,€,Terroirs de France - Lheureux,kebab,Kebab,2,velib
ooofj6nC2GnTXUNfvFSRng,Le Venezia,20.0,4.5,48.8388725,2.3816411,€€,Terroirs de France - Lheureux,italian,Italian,2,velib
ooofj6nC2GnTXUNfvFSRng,Le Venezia,20.0,4.5,48.8388725,2.3816411,€€,Terroirs de France - Lheureux,pizza,Pizza,2,velib
kHF71poyiYiTCDeW7bbCfQ,Le Touareg,11.0,4.5,48.8397217,2.3885688,€€,Terroirs de France - Lheureux,moroccan,Moroccan,2,velib
kHF71poyiYiTCDeW7bbCfQ,Le Touareg,11.0,4.5,48.8397217,2.3885688,€€,Terroirs de France - Lheureux,mediterranean,Mediterranean,2,velib
kHF71poyiYiTCDeW7bbCfQ,Le Touareg,11.0,4.5,48.8397217,2.3885688,€€,Terroirs de France - Lheureux,african,African,2,velib
mywDIwqDHPtQFSmcqJRDkg,Les Caves de Reuilly,11.0,4.5,48.839364,2.39073,€€,Terroirs de France - Lheureux,wine_bars,Wine Bars,2,velib
mywDIwqDHPtQFSmcqJRDkg,Les Caves de Reuilly,11.0,4.5,48.839364,2.39073,€€,Terroirs de France - Lheureux,champagne_bars,Champagne Bars,2,velib
mywDIwqDHPtQFSmcqJRDkg,Les Caves de Reuilly,11.0,4.5,48.839364,2.39073,€€,Terroirs de France - Lheureux,beerbar,Beer Bar,2,velib
K8IMCafzgJv9dMrtw7vzSg,Promenade Plantée,52.0,4.5,48.841136656188,2.39657923579216,0,Terroirs de France - Lheureux,landmarks,Landmarks & Historical Buildings,2,velib
K8IMCafzgJv9dMrtw7vzSg,Promenade Plantée,52.0,4.5,48.841136656188,2.39657923579216,0,Terroirs de France - Lheureux,parks,Parks,2,velib
tkqlzQfs2jS4rNQfHmcaGA,Larry's,4.0,4.5,48.8316689,2.3759999,€,Terroirs de France - Lheureux,hotdog,Hot Dogs,2,velib
tkqlzQfs2jS4rNQfHmcaGA,Larry's,4.0,4.5,48.8316689,2.3759999,€,Terroirs de France - Lheureux,foodtrucks,Food Trucks,2,velib
tkqlzQfs2jS4rNQfHmcaGA,Larry's,4.0,4.5,48.8316689,2.3759999,€,Terroirs de France - Lheureux,hotdogs,Fast Food,2,velib
tPxAVjISE8D92Y33AHgSEQ,Le Cidre d'Or,2.0,5.0,48.83637,2.39208,0,Terroirs de France - Lheureux,creperies,Creperies,2,velib
58F0cZMvOKPXtfhs2CW0dA,Les Zygomates,28.0,4.5,48.835876,2.398352,€€€,Terroirs de France - Lheureux,french,French,2,velib
THwd-G0VNS0ljXF0tOUmcw,Dans la Cuisine,2.0,5.0,48.8267954373933,2.3804900759061,0,Terroirs de France - Lheureux,cocktailbars,Cocktail Bars,2,velib
THwd-G0VNS0ljXF0tOUmcw,Dans la Cuisine,2.0,5.0,48.8267954373933,2.3804900759061,0,Terroirs de France - Lheureux,burgers,Burgers,2,velib
THwd-G0VNS0ljXF0tOUmcw,Dans la Cuisine,2.0,5.0,48.8267954373933,2.3804900759061,0,Terroirs de France - Lheureux,french,French,2,velib
RcaTOZd3NdmI1NPMa8E9oQ,Il Goto,10.0,4.0,48.840868,2.387272,€€€,Terroirs de France - Lheureux,italian,Italian,2,velib
SPXompl2Mr_Fk02Z3rdEIw,Café Chabalier,5.0,4.0,48.83773,2.38262,€€,Terroirs de France - Lheureux,french,French,2,velib
SPXompl2Mr_Fk02Z3rdEIw,Café Chabalier,5.0,4.0,48.83773,2.38262,€€,Terroirs de France - Lheureux,breakfast_brunch,Breakfast & Brunch,2,velib
OSaGev9gC4Hrj6kBjhSj3A,Parc de Bercy,42.0,4.0,48.83712,2.380555,0,Terroirs de France - Lheureux,parks,Parks,2,velib
BuJnfWI86tTxFUon071EKg,Brasserie Bellanger,17.0,5.0,48.880937,2.3499401,0,Léon - Doudeauville,french,French,5,velib
dh4sHu0knIDnsWCFl1oB2Q,La Binouze,6.0,5.0,48.881581280342,2.34652452170849,0,Léon - Doudeauville,beerbar,Beer Bar,5,velib
JWo-u2OBnEJEz0CFAZ9IdA,Les Miscellanées de M Jash,5.0,5.0,48.8801637722566,2.35136020928621,€€,Léon - Doudeauville,cafes,Cafes,5,velib
JWo-u2OBnEJEz0CFAZ9IdA,Les Miscellanées de M Jash,5.0,5.0,48.8801637722566,2.35136020928621,€€,Léon - Doudeauville,delicatessen,Delicatessen,5,velib
emAz71y-NLkcBTYk23KUBg,Babka Zana,5.0,5.0,48.880263,2.341296,0,Léon - Doudeauville,bakeries,Bakeries,5,velib
Rk5X3MusWoANrhd2o6VhFQ,Boulangerie Mamiche,16.0,5.0,48.88013,2.34351,€€,Léon - Doudeauville,bakeries,Bakeries,5,velib
thXvzZMxyAZ8pjC0uU_2iw,Il Cara Rosso,3.0,5.0,48.8534045478525,2.21577576322593,€€€,Senard - Charles Blum,pizza,Pizza,2,velib
thXvzZMxyAZ8pjC0uU_2iw,Il Cara Rosso,3.0,5.0,48.8534045478525,2.21577576322593,€€€,Senard - Charles Blum,italian,Italian,2,velib
7mOKARUxAqiJRLBVBpLHDg,Les Petits Princes,4.0,4.5,48.859910836131,2.2191742950218,0,Senard - Charles Blum,french,French,2,velib
rBJk2BKuxxjmA2SllKlk1A,Parc Edmond de Rothschild,6.0,4.0,48.85048,2.230287,0,Senard - Charles Blum,parks,Parks,2,velib
OXwTJ0Y9e7pmYZQEhhHlYA,L'Auberge de la Passerelle,9.0,4.0,48.8513877,2.221343,€€€,Senard - Charles Blum,restaurants,Restaurants,2,velib
wJaoYMqYnHHnY0g4higXpg,Le Terminus,1.0,5.0,48.8511893,2.2340093,€€,Senard - Charles Blum,restaurants,Restaurants,2,velib
wJaoYMqYnHHnY0g4higXpg,Le Terminus,1.0,5.0,48.8511893,2.2340093,€€,Senard - Charles Blum,bars,Bars,2,velib
hAJbhr6RgfBjJIdIkf4Fdw,Royal Sushi,1.0,5.0,48.8620415,2.2119,€,Senard - Charles Blum,japanese,Japanese,2,velib
wlcdbqZ_T3V9744tFGoGQw,Parc du Château,1.0,5.0,48.8648390141463,2.22547931980068,0,Senard - Charles Blum,parks,Parks,2,velib
th9nngbceUAR-ZWAvj5cGg,Win Sushi,1.0,5.0,48.85992,2.22131,€€,Senard - Charles Blum,japanese,Japanese,2,velib
th9nngbceUAR-ZWAvj5cGg,Win Sushi,1.0,5.0,48.85992,2.22131,€€,Senard - Charles Blum,sushi,Sushi Bars,2,velib
tp9Ag_OmBmgDz_pQ2jCdHQ,Bistrot des Toqués,3.0,4.5,48.8622,2.22331,€€,Senard - Charles Blum,bistros,Bistros,2,velib
tp9Ag_OmBmgDz_pQ2jCdHQ,Bistrot des Toqués,3.0,4.5,48.8622,2.22331,€€,Senard - Charles Blum,cafes,Cafes,2,velib
gCQ0Nfcx4qMktjHOuzx9vA,L'Atelier des Pains,2.0,4.5,48.8630443895832,2.2107697278061,€,Senard - Charles Blum,desserts,Desserts,2,velib
gCQ0Nfcx4qMktjHOuzx9vA,L'Atelier des Pains,2.0,4.5,48.8630443895832,2.2107697278061,€,Senard - Charles Blum,bakeries,Bakeries,2,velib
gCQ0Nfcx4qMktjHOuzx9vA,L'Atelier des Pains,2.0,4.5,48.8630443895832,2.2107697278061,€,Senard - Charles Blum,sandwiches,Sandwiches,2,velib
5PgWxjrp9SXUpdRL8Rp5GA,Mama Sista,2.0,4.5,48.8523909820304,2.22104814232785,€€,Senard - Charles Blum,french,French,2,velib
48EpF_Bu0EbyHfrEq0vt9Q,Il Giardino Segreto,2.0,4.0,48.8627397,2.2170964,€€,Senard - Charles Blum,restaurants,Restaurants,2,velib
6EkcAYeTdjwPaRWEYKrrqw,Quai Ouest,108.0,3.0,48.852028,2.223356,€€€,Senard - Charles Blum,french,French,2,velib
bgSZXrRY2lacML7vOtDGbQ,O' Sole Mio,6.0,3.0,48.8637094346141,2.2120209325409,€€,Senard - Charles Blum,italian,Italian,2,velib
bgSZXrRY2lacML7vOtDGbQ,O' Sole Mio,6.0,3.0,48.8637094346141,2.2120209325409,€€,Senard - Charles Blum,pizza,Pizza,2,velib
pe3z8BK513e5vYryblQj1A,Le Galion,14.0,3.0,48.8635836,2.2299742,€€,Senard - Charles Blum,french,French,2,velib
pzDwgs6_DkH_c3L0fqPG3g,L'Océan Bleu,1.0,4.0,48.85682,2.22076,0,Senard - Charles Blum,restaurants,Restaurants,2,velib
ykcQdDZlmXD2KP_hJdsocQ,Bishoku,1.0,4.0,48.8628,2.22359,0,Senard - Charles Blum,japanese,Japanese,2,velib
tR6u-AFTMt1eark-oQdX8A,Vog en Scène,7.0,2.5,48.860776,2.22456,€€€,Senard - Charles Blum,lounges,Lounges,2,velib
tR6u-AFTMt1eark-oQdX8A,Vog en Scène,7.0,2.5,48.860776,2.22456,€€€,Senard - Charles Blum,french,French,2,velib
TwrMmC0zNingGLsOHrZSrQ,Aqua Caffe,3.0,3.0,48.8606498,2.2247804,0,Senard - Charles Blum,bars,Bars,2,velib
TwrMmC0zNingGLsOHrZSrQ,Aqua Caffe,3.0,3.0,48.8606498,2.2247804,0,Senard - Charles Blum,italian,Italian,2,velib
Y04HnbUUomFf0xBgL_CqUg,Longchamps,1.0,3.0,48.8611298,2.22997,0,Senard - Charles Blum,danceclubs,Dance Clubs,2,velib
Y04HnbUUomFf0xBgL_CqUg,Longchamps,1.0,3.0,48.8611298,2.22997,0,Senard - Charles Blum,french,French,2,velib
83urH8LEVqpchRJ70WiA8g,LeGendre Idéal,7.0,5.0,48.88726,2.31952,€€€,Guy Môquet - Saint-Ouen,french,French,42,velib
02NKfAZFUknkF3LVyjnf6A,Y-Izakaya,19.0,5.0,48.88533,2.3255,€€,Guy Môquet - Saint-Ouen,japanese,Japanese,42,velib
FZRiGsg9wtN5vwX7fjVfbg,Banh Mila,6.0,5.0,48.8846561444231,2.32464795088622,0,Guy Môquet - Saint-Ouen,french,French,42,velib
FZRiGsg9wtN5vwX7fjVfbg,Banh Mila,6.0,5.0,48.8846561444231,2.32464795088622,0,Guy Môquet - Saint-Ouen,vietnamese,Vietnamese,42,velib
JxjqDDJ5N45irzLzcR4onQ,BREIZH Café Batignolles | La Crêpe Autrement,6.0,5.0,48.884954,2.320728,0,Guy Môquet - Saint-Ouen,creperies,Creperies,42,velib
OjJroSzpjwPXOe3MMZzFWg,Mova,5.0,5.0,48.884107,2.3233201,0,Guy Môquet - Saint-Ouen,bistros,Bistros,42,velib
7FaBNTyfqIKUn-YJYc_YbQ,Zozan,5.0,5.0,48.892304,2.330759,€€,Guy Môquet - Saint-Ouen,mideastern,Middle Eastern,42,velib
C-8tAGTvdAdPE136QohE3w,Cucuzza,9.0,5.0,48.8879089,2.31861,€€€,Guy Môquet - Saint-Ouen,pizza,Pizza,42,velib
C-8tAGTvdAdPE136QohE3w,Cucuzza,9.0,5.0,48.8879089,2.31861,€€€,Guy Môquet - Saint-Ouen,italian,Italian,42,velib
7hhKRXcRbYKZhpMXuUMtBg,Soprano,9.0,5.0,48.88959,2.32611,€,Guy Môquet - Saint-Ouen,italian,Italian,42,velib
q04i5-4c7rmEOiwDjYgjtg,Terres de Café,13.0,5.0,48.885,2.32077,€€,Guy Môquet - Saint-Ouen,coffee,Coffee & Tea,42,velib
GLAx7XKmlNCIvBeSrpDTfA,Petit Boutary,4.0,5.0,48.8878,2.32246,0,Guy Môquet - Saint-Ouen,french,French,42,velib
RgDXkphYsvJdCWkuEVfRiw,P'tit Père,6.0,5.0,48.8847325946084,2.40364447409583,€€,Alexander Fleming - Belvédère,bakeries,Bakeries,9,velib
qOUyZtnAH1nWvIy0JtUUDA,Délicieux Montmartre,4.0,5.0,48.8907394,2.40154,0,Alexander Fleming - Belvédère,creperies,Creperies,9,velib
fjHwanCdDvp5iPMwO7o_DA,Café Parisien,5.0,4.5,48.88202,2.39255,0,Alexander Fleming - Belvédère,cafes,Cafes,9,velib
CJ4OEbcv9GNRxp6-xjAEZA,Chez Arnaud,9.0,4.5,48.8874759985102,2.39266354590654,€€,Alexander Fleming - Belvédère,burgers,Burgers,9,velib
CJ4OEbcv9GNRxp6-xjAEZA,Chez Arnaud,9.0,4.5,48.8874759985102,2.39266354590654,€€,Alexander Fleming - Belvédère,pizza,Pizza,9,velib
CJ4OEbcv9GNRxp6-xjAEZA,Chez Arnaud,9.0,4.5,48.8874759985102,2.39266354590654,€€,Alexander Fleming - Belvédère,french,French,9,velib
MQCIWOTdeWyDxRgLBc99OA,Philharmonie de Paris,23.0,4.5,48.8893059,2.3938069,€€,Alexander Fleming - Belvédère,musicvenues,Music Venues,9,velib
MQCIWOTdeWyDxRgLBc99OA,Philharmonie de Paris,23.0,4.5,48.8893059,2.3938069,€€,Alexander Fleming - Belvédère,theater,Performing Arts,9,velib
MQCIWOTdeWyDxRgLBc99OA,Philharmonie de Paris,23.0,4.5,48.8893059,2.3938069,€€,Alexander Fleming - Belvédère,museums,Museums,9,velib
_ZTNYu1jg4nJkD2GQS3N9g,Les Cascades,4.0,4.5,48.8727808,2.3898283,0,Alexander Fleming - Belvédère,french,French,9,velib
_ZTNYu1jg4nJkD2GQS3N9g,Les Cascades,4.0,4.5,48.8727808,2.3898283,0,Alexander Fleming - Belvédère,bistros,Bistros,9,velib
CiVuxmFNVAAI64-4JyYZ1w,Nagasaki,10.0,4.0,48.8882559,2.3915856,€€,Alexander Fleming - Belvédère,japanese,Japanese,9,velib
18RM_fQo8QVJX9r-fQn0MQ,La Brulerie de Jourdain,5.0,4.0,48.87532,2.38983,€€,Alexander Fleming - Belvédère,coffee,Coffee & Tea,9,velib
Ct77aBDwU0PwJyOhjPTKXQ,Chez Kim,6.0,4.0,48.88018,2.39094,€€,Alexander Fleming - Belvédère,vietnamese,Vietnamese,9,velib
J1pAzTNXSUW4GekJxsVHJA,Au 140,20.0,4.0,48.87527,2.38983,€€,Alexander Fleming - Belvédère,bakeries,Bakeries,9,velib
hHLVTNSlGpDn4S7WSZC_3A,Le Pré en Bulles,15.0,4.0,48.8858284,2.4006401,€€,Alexander Fleming - Belvédère,bistros,Bistros,9,velib
sjesDaZ05LPAcRyqh6fG7g,Au Boeuf Couronné,98.0,4.0,48.88831,2.39135,€€€,Alexander Fleming - Belvédère,french,French,9,velib
vKDDjyLUVG8h0NpjO9U3yw,Huîtrerie Garnier,5.0,4.5,48.8507208,2.2672306,0,Place de la Montagne du Goulet,french,French,14,velib
vKDDjyLUVG8h0NpjO9U3yw,Huîtrerie Garnier,5.0,4.5,48.8507208,2.2672306,0,Place de la Montagne du Goulet,seafood,Seafood,14,velib
02nRqrSoTTtl7mqANc0hAA,Yamagoya,5.0,4.5,48.84052,2.28939,0,Place de la Montagne du Goulet,japanese,Japanese,14,velib
eRW2w3JQpXiaDGpPdX91yA,Eizosushi,5.0,4.5,48.8377,2.27841,0,Place de la Montagne du Goulet,japanese,Japanese,14,velib
eRW2w3JQpXiaDGpPdX91yA,Eizosushi,5.0,4.5,48.8377,2.27841,0,Place de la Montagne du Goulet,sushi,Sushi Bars,14,velib
1NBOJW2u26RX0kNd_jvsqw,O Fil Rouge,7.0,4.5,48.8481903,2.2869899,0,Place de la Montagne du Goulet,french,French,14,velib
pp7kjFN_qu-fFZFtAVZdQw,Le Pario,14.0,4.5,48.8463274,2.28352,€€€,Place de la Montagne du Goulet,french,French,14,velib
pp7kjFN_qu-fFZFtAVZdQw,Le Pario,14.0,4.5,48.8463274,2.28352,€€€,Place de la Montagne du Goulet,modern_european,Modern European,14,velib
hhVItBbmrQzON98XF84jTA,La Serenata,9.0,4.5,48.836015,2.285831,0,Place de la Montagne du Goulet,italian,Italian,14,velib
hhVItBbmrQzON98XF84jTA,La Serenata,9.0,4.5,48.836015,2.285831,0,Place de la Montagne du Goulet,pizza,Pizza,14,velib
MfMRYtUHb5zx6NkkbuP4RA,Mini Festin,3.0,5.0,48.8512959,2.2774659,0,Place de la Montagne du Goulet,french,French,14,velib
uaF5N63oPMmXNZ8lbzp6bA,La Scarpetta,6.0,5.0,48.880897,2.323073,0,Saint-Lazare - Place d'Estienne d'Orves,italian,Italian,1,velib
3rv9aPZrEDyEtd_AygOTpw,Salatim,9.0,5.0,48.8691034856447,2.34598416206267,0,Saint-Lazare - Place d'Estienne d'Orves,mideastern,Middle Eastern,1,velib
3rv9aPZrEDyEtd_AygOTpw,Salatim,9.0,5.0,48.8691034856447,2.34598416206267,0,Saint-Lazare - Place d'Estienne d'Orves,kosher,Kosher,1,velib
SN2Bhtb6jfO7eqezTrpbiA,Rêves de Pains,10.0,4.0,48.7922435355249,2.33296086882965,€€,Marc Sangnier - Division Leclerc,bakeries,Bakeries,13,velib
zQrFfkefJtfaMF2DxGNk7w,McDonald's,1.0,5.0,48.792368,2.320718,0,Marc Sangnier - Division Leclerc,hotdogs,Fast Food,13,velib
zQrFfkefJtfaMF2DxGNk7w,McDonald's,1.0,5.0,48.792368,2.320718,0,Marc Sangnier - Division Leclerc,burgers,Burgers,13,velib
Xsdewr4b6bdIO1fcf4HEgQ,L'Improviste,1.0,5.0,48.7934381,2.3347871,0,Marc Sangnier - Division Leclerc,restaurants,Restaurants,13,velib
Fbbbe-2x8r7GxF0iqcwU8g,O'Silver Sushi,1.0,5.0,48.7803116,2.3391199,0,Marc Sangnier - Division Leclerc,japanese,Japanese,13,velib
Wc77qBjWrSRjOvgDXRntkw,Mairie,1.0,5.0,48.7875026,2.320342,0,Marc Sangnier - Division Leclerc,landmarks,Landmarks & Historical Buildings,13,velib
dSkZw4FQKYuGGtktJqwEqg,La Panetiére,4.0,4.5,48.7944097,2.3214855,€,Marc Sangnier - Division Leclerc,bakeries,Bakeries,13,velib
J-SYo_UxvGgnQ7HgHkWJlA,Pizza Presto,1.0,5.0,48.77953,2.33883,0,Marc Sangnier - Division Leclerc,pizza,Pizza,13,velib
HJjqNRFV_QtflzBuNsyQaQ,La Gourmandise - Maison Thomas,1.0,5.0,48.7771893,2.3235786,€€,Marc Sangnier - Division Leclerc,bakeries,Bakeries,13,velib
CWIvSKwBuYb35b_Zey7HYg,L'Ondine,1.0,5.0,48.7861603,2.3273057,0,Marc Sangnier - Division Leclerc,restaurants,Restaurants,13,velib
EvvhpRZkyTDX_teQiyr82A,Walaw,5.0,4.0,48.7783141,2.3347845,0,Marc Sangnier - Division Leclerc,coffee,Coffee & Tea,13,velib
EvvhpRZkyTDX_teQiyr82A,Walaw,5.0,4.0,48.7783141,2.3347845,0,Marc Sangnier - Division Leclerc,hotdogs,Fast Food,13,velib
MXAUQO5dsOCAOLY0wnd9Sw,O Why not,1.0,5.0,48.79239,2.32028,€€,Marc Sangnier - Division Leclerc,restaurants,Restaurants,13,velib
U_2-YA1Iz0q2LYi_FaCeQQ,Pizzeria Vittorino,1.0,5.0,48.793762,2.335926,0,Marc Sangnier - Division Leclerc,italian,Italian,13,velib
U_2-YA1Iz0q2LYi_FaCeQQ,Pizzeria Vittorino,1.0,5.0,48.793762,2.335926,0,Marc Sangnier - Division Leclerc,pizza,Pizza,13,velib
GQXRI6p7vAHlzCL8Rp3e3g,Domino's Pizza,1.0,5.0,48.787699,2.318941,0,Marc Sangnier - Division Leclerc,pizza,Pizza,13,velib
Q5mm28RDFhc54wCszcxgEA,Au Carré Pizza,3.0,4.5,48.7891823,2.3189112,0,Marc Sangnier - Division Leclerc,pizza,Pizza,13,velib
j5-Hzbuj3YXLEQvbcC2vQw,New Hanjo,6.0,4.0,48.794986,2.321468,€€,Marc Sangnier - Division Leclerc,japanese,Japanese,13,velib
2ZRuzIWU2h_xh6cxlcxvSg,Val Di Comino,5.0,4.0,48.7841,2.33877,€€,Marc Sangnier - Division Leclerc,pizza,Pizza,13,velib
2ZRuzIWU2h_xh6cxlcxvSg,Val Di Comino,5.0,4.0,48.7841,2.33877,€€,Marc Sangnier - Division Leclerc,italian,Italian,13,velib
zlzCqAiBfLTwa8qjYSj7Kg,Foulo,10.0,3.5,48.785458,2.317883,€€,Marc Sangnier - Division Leclerc,chinese,Chinese,13,velib
A90QEk04DG3u4ti-xkTumg,Sergio,2.0,4.0,48.78228,2.3276,€€,Marc Sangnier - Division Leclerc,restaurants,Restaurants,13,velib
6q5i1vYxRYBRNI3eZ_NfBg,Gourmand Dong Fang,2.0,4.0,48.7930792,2.3208007,€€,Marc Sangnier - Division Leclerc,japanese,Japanese,13,velib
uy65NLF2ikTZAnUEHIgjtw,Persillé,36.0,4.0,48.8303,2.37537,€€,Bruneseau - Quai d'Ivry,hotdogs,Fast Food,4,velib
uy65NLF2ikTZAnUEHIgjtw,Persillé,36.0,4.0,48.8303,2.37537,€€,Bruneseau - Quai d'Ivry,butcher,Butcher,4,velib
uy65NLF2ikTZAnUEHIgjtw,Persillé,36.0,4.0,48.8303,2.37537,€€,Bruneseau - Quai d'Ivry,steak,Steakhouses,4,velib
79sE-l7jRFXvgASvin_M7Q,Firat,1.0,5.0,48.81822,2.39783,0,Bruneseau - Quai d'Ivry,hotdogs,Fast Food,4,velib
H2rXp7TrKu9x_SvTtDR2zw,Si Señor,1.0,5.0,48.83167,2.376,0,Bruneseau - Quai d'Ivry,hotdogs,Fast Food,4,velib
H2rXp7TrKu9x_SvTtDR2zw,Si Señor,1.0,5.0,48.83167,2.376,0,Bruneseau - Quai d'Ivry,peruvian,Peruvian,4,velib
H2rXp7TrKu9x_SvTtDR2zw,Si Señor,1.0,5.0,48.83167,2.376,0,Bruneseau - Quai d'Ivry,foodtrucks,Food Trucks,4,velib
6UJVVNbO0b9Zy5WNqhNM2g,Les Coulisses du Vin,1.0,5.0,48.83128,2.38055,0,Bruneseau - Quai d'Ivry,wine_bars,Wine Bars,4,velib
6UJVVNbO0b9Zy5WNqhNM2g,Les Coulisses du Vin,1.0,5.0,48.83128,2.38055,0,Bruneseau - Quai d'Ivry,beer_and_wine,"Beer, Wine & Spirits",4,velib
6UJVVNbO0b9Zy5WNqhNM2g,Les Coulisses du Vin,1.0,5.0,48.83128,2.38055,0,Bruneseau - Quai d'Ivry,tapasmallplates,Tapas/Small Plates,4,velib
tOfHAJhrDEPIQa2wkqEDUA,Midoré,1.0,5.0,48.8287697,2.3812101,0,Bruneseau - Quai d'Ivry,bakeries,Bakeries,4,velib
tbw4Kqy3DhfAT1JKzAohhg,La Plage du Batofar,10.0,4.0,48.83335,2.379387,0,Bruneseau - Quai d'Ivry,beaches,Beaches,4,velib
adv_Qdwj69IT_eNJ6_sJVw,Big Fernand,1.0,5.0,48.830492,2.375258,0,Bruneseau - Quai d'Ivry,burgers,Burgers,4,velib
KV_bWS_dgnmDABp4jAX3FA,Les Frigos,8.0,4.0,48.83131,2.37949,0,Bruneseau - Quai d'Ivry,culturalcenter,Cultural Center,4,velib
KV_bWS_dgnmDABp4jAX3FA,Les Frigos,8.0,4.0,48.83131,2.37949,0,Bruneseau - Quai d'Ivry,landmarks,Landmarks & Historical Buildings,4,velib
5DEBuVXa-93MFZuEvZEsKQ,Pret A Manger,39.0,4.0,48.8300628501055,2.37667322158814,€,Bruneseau - Quai d'Ivry,sandwiches,Sandwiches,4,velib
5DEBuVXa-93MFZuEvZEsKQ,Pret A Manger,39.0,4.0,48.8300628501055,2.37667322158814,€,Bruneseau - Quai d'Ivry,salad,Salad,4,velib
5DEBuVXa-93MFZuEvZEsKQ,Pret A Manger,39.0,4.0,48.8300628501055,2.37667322158814,€,Bruneseau - Quai d'Ivry,cafes,Cafes,4,velib
Fe5dIGcQ1Gb8AatGJbiu-A,Golden Fried Chicken,1.0,5.0,48.824543,2.376419,0,Bruneseau - Quai d'Ivry,indpak,Indian,4,velib
NNEQV-4sqCMiv2xnUDMp4A,Le Libertalia,12.0,4.0,48.8208384242255,2.39611361601581,€€€,Bruneseau - Quai d'Ivry,french,French,4,velib
NNEQV-4sqCMiv2xnUDMp4A,Le Libertalia,12.0,4.0,48.8208384242255,2.39611361601581,€€€,Bruneseau - Quai d'Ivry,lounges,Lounges,4,velib
NNEQV-4sqCMiv2xnUDMp4A,Le Libertalia,12.0,4.0,48.8208384242255,2.39611361601581,€€€,Bruneseau - Quai d'Ivry,pianobars,Piano Bars,4,velib
ubnLBcBEhrC9SaT0n4FU0g,Le Lion d'Or,1.0,5.0,48.8233804,2.3988278,€€,Bruneseau - Quai d'Ivry,restaurants,Restaurants,4,velib
MM0q7R65jYmMH_Y8Cymqmw,Tabac du vieux moulin,4.0,4.5,48.8179,2.37557,€€,Bruneseau - Quai d'Ivry,restaurants,Restaurants,4,velib
_jvm4XHdjZ4Adhlb1ISRsg,Bien Nang,3.0,4.5,48.81678,2.37637,0,Bruneseau - Quai d'Ivry,restaurants,Restaurants,4,velib
mJdKegTcdikOgK-vFoLOLA,C'midi,4.0,4.0,48.830607153085,2.37640232420347,€,Bruneseau - Quai d'Ivry,salad,Salad,4,velib
QZ29kTDWqBsY4rc_JvqhIQ,La Barge du Crous de Paris,2.0,4.5,48.833043,2.379728,0,Bruneseau - Quai d'Ivry,cafes,Cafes,4,velib
FPIVaR2F1NCwJFJ3G5HYkg,Sushi Story,8.0,4.0,48.8312531,2.3753239,€€,Bruneseau - Quai d'Ivry,japanese,Japanese,4,velib
FPIVaR2F1NCwJFJ3G5HYkg,Sushi Story,8.0,4.0,48.8312531,2.3753239,€€,Bruneseau - Quai d'Ivry,sushi,Sushi Bars,4,velib
OM4q6M_2BsPN8ybuI12WXQ,Le Florus,5.0,4.5,48.8177641,2.3234582,€€,Vanne - Général de Gaulle,hotels,Hotels,0,velib
OM4q6M_2BsPN8ybuI12WXQ,Le Florus,5.0,4.5,48.8177641,2.3234582,€€,Vanne - Général de Gaulle,french,French,0,velib
dQvWASBiQkYA2fvq5P3cjQ,Le jardin de Montsouris,5.0,4.5,48.82117,2.34115,€€,Vanne - Général de Gaulle,vietnamese,Vietnamese,0,velib
aI7X1Vj4oryK_O5ClmB41A,La Bonbonnière,3.0,5.0,48.8234170092598,2.34010199414547,€,Vanne - Général de Gaulle,hotdogs,Fast Food,0,velib
aI7X1Vj4oryK_O5ClmB41A,La Bonbonnière,3.0,5.0,48.8234170092598,2.34010199414547,€,Vanne - Général de Gaulle,creperies,Creperies,0,velib
s8DP260k4bqczA1eTjft-g,Casa Marco,5.0,4.5,48.8165381,2.3257393,€€,Vanne - Général de Gaulle,pizza,Pizza,0,velib
s8DP260k4bqczA1eTjft-g,Casa Marco,5.0,4.5,48.8165381,2.3257393,€€,Vanne - Général de Gaulle,italian,Italian,0,velib
lZxFu6_8O5FkqlIBeTQjgA,Parc Montsouris,75.0,4.5,48.822216,2.338178,0,Vanne - Général de Gaulle,parks,Parks,0,velib
HJeNPcTBlXVonX6apNCP9w,À Côté du 82,7.0,4.5,48.8159103,2.3178899,€€,Vanne - Général de Gaulle,pizza,Pizza,0,velib
NUB99-IOIQh6XR9dtB5fqg,Yakigushi,11.0,4.5,48.81502,2.32062,€€,Vanne - Général de Gaulle,japanese,Japanese,0,velib
GkKsBP3DRzAwhmTC5zh_iA,La calypsia,4.0,4.5,48.8202172,2.3207849,€€,Vanne - Général de Gaulle,fooddeliveryservices,Food Delivery Services,0,velib
GkKsBP3DRzAwhmTC5zh_iA,La calypsia,4.0,4.5,48.8202172,2.3207849,€€,Vanne - Général de Gaulle,italian,Italian,0,velib
howQeAEmxa8luLTh_nDeag,Viet Quan,2.0,5.0,48.8176117,2.3243599,0,Vanne - Général de Gaulle,vietnamese,Vietnamese,0,velib
