fsq_id,name,popularity,rating,latitude,longitude,price,station
4ba4fe9bf964a520bccd38e3,Théâtre de la Commune,0.9517495473162602,7.0,48.910835,2.38356,0.0,André Karman - République
5998132c898bdc4a9a179c03,Auchan Supermarché Aubervilliers,0.9962841936726474,6.7,48.910091,2.379922,0.0,André Karman - République
4ca255641f709eb0d22dfa94,Monoprix,0.991588336875316,6.6,48.914288,2.379976,0.0,André Karman - République
4e58f0cc483b865169d705a1,Zara,0.9679832710101596,6.4,48.902659,2.378348,0.0,André Karman - République
4e7ede0e8b81ad7de86e4613,Square Stalingrad,0.9807684748685186,6.0,48.910954,2.383804,0.0,André Karman - République
4d91bb4a033ba35d3176750d,McDonald's,0.9830194464025072,6.0,48.91306,2.380607,1.0,André Karman - République
56af464a498e4972bc9737ce,Carrefour,0.996779459819241,5.8,48.90478,2.376523,0.0,André Karman - République
4b75abe4f964a520cf1b2ee3,Lao Viet,0.9509896151336564,9.0,48.823314,2.373964,2.0,Pierre et Marie Curie - Maurice Thorez
55abde31498e6e43c84042bc,Coupi Bar,0.9509476878408232,8.0,48.8213,2.369993,1.0,Pierre et Marie Curie - Maurice Thorez
4fdf66a0e4b0767cc7fc9764,Bistrot le Nouveau Brooklyn,0.9386472683058492,7.8,48.813533,2.382818,0.0,Pierre et Marie Curie - Maurice Thorez
4c7ce919a141b1f767476c79,Pasqualina,0.953848532413728,7.6,48.810843,2.37964,2.0,Pierre et Marie Curie - Maurice Thorez
4bbf5464b083a5936935a3e9,Hawaii Surf,0.953332302620718,6.9,48.814892,2.384071,0.0,Pierre et Marie Curie - Maurice Thorez
4b9bb17ff964a520c71a36e3,Carrefour Market,0.9787245193428944,6.4,48.810833,2.38479,0.0,Pierre et Marie Curie - Maurice Thorez
52b84667498e879916e7fe51,La Poste,0.1282451069539035,6.4,48.813974,2.384288,0.0,Pierre et Marie Curie - Maurice Thorez
5af58d5aba57b4002cfa8be3,Auchan Supermarché Ivry,0.9865439594563078,6.4,48.812005,2.372009,0.0,Pierre et Marie Curie - Maurice Thorez
510b898ee4b03bf824274da9,Fédération Française de Cyclotourisme,0.0873109668695772,0.0,48.817284,2.379849,0.0,Pierre et Marie Curie - Maurice Thorez
5cf956d68a6f17002c403077,Franprix,0.9971882509243658,0.0,48.817341,2.381258,0.0,Pierre et Marie Curie - Maurice Thorez
4d852d6a5ad3a0934625e0fd,Bowling Striky,0.9685361871843988,7.6,48.829858,2.474791,0.0,Bois de Vincennes - Gare
4b5ec454f964a520079829e3,Pavillon Baltard,0.9650195354980046,7.5,48.833033,2.475175,0.0,Bois de Vincennes - Gare
4adcda0ef964a5204c3521e3,Jardin d'Agronomie Tropicale,0.9586413460757364,7.1,48.834084,2.467306,0.0,Bois de Vincennes - Gare
4d5ea2db9f67f04db4f062fb,Au Blé d'Or,0.3011139557614651,7.0,48.835919,2.475125,1.0,Bois de Vincennes - Gare
55815f5e498ec764d847035f,Subway,0.9404527623534836,6.4,48.836441,2.481458,1.0,Bois de Vincennes - Gare
4c6d6ca165eda093cf8f4ed0,Le Relais,0.9402824327263484,5.9,48.835873,2.472605,2.0,Bois de Vincennes - Gare
4adcda05f964a520873221e3,Chez Gégène,0.9504733853406462,5.5,48.829977,2.475035,1.0,Bois de Vincennes - Gare
4efe1f5d9911b33a0f4dd08f,Palais Royal de Nogent,0.9458666240405856,0.0,48.834422,2.473098,1.0,Bois de Vincennes - Gare
4eb294ea6c25aecd47132898,EREA François Cavanna,0.9005012931949383,0.0,48.834823,2.473599,0.0,Bois de Vincennes - Gare
5fe4bccb3ac73f6514e68911,Docteur Raphaëlle Billon,0.1115423216714315,0.0,48.833001,2.472794,0.0,Bois de Vincennes - Gare
4c8776f0d92ea09370007672,Marché Billancourt,0.985333308875746,8.9,48.83174,2.241742,0.0,Silly - Galliéni
4dcfc4b97d8b975f18ef5f39,Parc Nautique de l'Île de Monsieur,0.9976599329687406,8.7,48.83216860433046,2.2236478328704834,0.0,Silly - Galliéni
59d68e5f037be1208e7ff035,Mama Roasta,0.9644980647933902,8.7,48.836495,2.236699,1.0,Silly - Galliéni
4df3e6c245dd4e2693426bdc,La Medina,0.9277016244205516,8.5,48.830876,2.23408,2.0,Silly - Galliéni
56e025b7498efee80178e180,Restaurant Jean Chauvel,0.9566812451357788,8.5,48.831821,2.238435,3.0,Silly - Galliéni
4b8d7582f964a520f7fc32e3,Les Galopins,0.9393390686375988,8.4,48.833836,2.239652,2.0,Silly - Galliéni
