category_id,category,fsq_id
13027,Bistro,4de25d72cc3fa786ac7a14e5
13148,French Restaurant,4de25d72cc3fa786ac7a14e5
16026,Monument,4c28e218fe6e2d7fa4f4533c
13317,Persian Restaurant,501faaa6e4b0650735b6a225
13152,Brasserie,4b695f90f964a5204fa02be3
13064,Pizzeria,4d31ee0f5c2db60c8900bd6c
17069,Grocery Store,4b9cbd1af964a5200d7936e3
19020,Parking,4b9cbd1af964a5200d7936e3
13148,French Restaurant,51508ddae4b040403ea6b5e3
16019,Hiking Trail,4bd2cc5ba8b3a593bc83685f
13027,Bistro,4b18c8b8f964a520b9d523e3
13152,Brasserie,4b18c8b8f964a520b9d523e3
13027,Bistro,52f8cf0a498effed3e66807c
13031,Burger Joint,52f8cf0a498effed3e66807c
13049,Diner,52f8cf0a498effed3e66807c
13276,Sushi Restaurant,4c6bb5ea6d390f4719480b9a
13276,Sushi Restaurant,535e9604498ec936982ff2a3
16032,Park,4c093b8ca1b32d7fc24e97f0
10024,Movie Theater,4caf0b84cbab236a40b69473
17043,Clothing Store,4bc094f1920eb713a51b192c
17044,Fashion Accessories Store,4bc094f1920eb713a51b192c
17052,Women's Store,4bc094f1920eb713a51b192c
13002,Bakery,4c9f5639542b224b4e46fc9f
13298,Lebanese Restaurant,4fd5d072e4b078418a9392c4
13067,African Restaurant,4ee7a70b6c2521dbe39a5693
13313,Moroccan Restaurant,4ee7a70b6c2521dbe39a5693
17054,Flea Market,4adcda1ff964a520603921e3
13145,Fast Food Restaurant,4c586cdb30d82d7fc817dc62
13325,Portuguese Restaurant,4c586cdb30d82d7fc817dc62
13338,Seafood Restaurant,4c586cdb30d82d7fc817dc62
10031,Science Museum,4e1882f7aeb7eb0120cbb641
17069,Grocery Store,5b74bbb4dee770002cd8984c
17029,Convenience Store,4eaed4758b8181aef8ad7df7
13099,Chinese Restaurant,4d67fc836d6a236ad3db372a
13145,Fast Food Restaurant,4b7afaa2f964a520cc492fe3
13055,Fried Chicken Joint,4b7afaa2f964a520cc492fe3
11076,Home Improvement Service,596f45a728374e0f769bfcab
10001,Amusement Park,4adcda23f964a520543a21e3
10028,Art Museum,4c08f9cf6071a5933b09dd32
17018,Bookstore,58e8f644e03e577e291bfb28
13064,Pizzeria,4adcda11f964a520fb3521e3
13145,Fast Food Restaurant,4adcda11f964a520fb3521e3
13236,Italian Restaurant,4adcda11f964a520fb3521e3
13334,Sandwich Spot,551937e6498ef873aa2304a6
19020,Parking,4bbf1964b083a59310d5a2e9
11057,Caterer,4d0750ef8620224ba777b740
13352,Thai Restaurant,4b18fb06f964a520e3d623e3
13148,French Restaurant,4d4004eede17a093b018f46b
15000,Health and Medicine,4b7fbd58f964a520b33b30e3
17035,Drugstore,4b7fbd58f964a520b33b30e3
13152,Brasserie,4f70567ce4b02a6d6a800eca
17069,Grocery Store,4bd1726841b9ef3bececfbe5
13064,Pizzeria,5eb335371e10f900071bd05c
13145,Fast Food Restaurant,5eb335371e10f900071bd05c
13236,Italian Restaurant,5eb335371e10f900071bd05c
11130,Office Building,5e0b7752ee0f6000087107eb
12091,Public and Social Service,bc8ac35839524d52f0169f9b
13064,Pizzeria,4c6541bb5e61d13a7b5bbb85
13236,Italian Restaurant,4c6541bb5e61d13a7b5bbb85
12075,Post Office,4e00ac67b61c1fbe8dfb0248
11107,Insurance Agency,4fb12087e4b0771d836ad95e
17006,Car Dealership,4b75123ef964a520fbfc2de3
13152,Brasserie,53c7ad72498e21a7a6d4dd86
17098,Music Store,4e1d91cb45ddc696bb3abdfd
13276,Sushi Restaurant,57b9ecd138fa56c7b9077f16
11092,Landscaper and Gardener,5e4a1797fdc6610008849db6
17057,Food and Beverage Retail,4fe0c018e4b062b31d2c3857
12086,Non-Profit Organization,314f83261c924773e431138c
15022,Nursing Home,314f83261c924773e431138c
11087,"Heating, Ventilating and Air Conditioning Contractor",4a7051fadf914dc38f63c6be
11096,Plumber,4a7051fadf914dc38f63c6be
13002,Bakery,622b644de50816517130c220
13065,Restaurant,feec8f5d0478f02f0ff3585b
10037,Concert Hall,4adcda17f964a520583821e3
13148,French Restaurant,5eb45e0205c5b90008896362
12075,Post Office,51973fe8498e0a87fad0005e
17069,Grocery Store,5eac7ecd087e7500075b7670
17018,Bookstore,52ffc37f498e580ecf72c9b2
17054,Flea Market,4c061d60d3842d7f3920bf41
13027,Bistro,59dca3334420d844d75105f6
13003,Bar,4ba29291f964a520830538e3
13064,Pizzeria,4ba29291f964a520830538e3
13148,French Restaurant,4ba29291f964a520830538e3
13000,Dining and Drinking,4de282d58877bcb68646034d
10039,Music Venue,4de282d58877bcb68646034d
13003,Bar,4de282d58877bcb68646034d
13003,Bar,4b17a395f964a520c3c623e3
13148,French Restaurant,4b17a395f964a520c3c623e3
13347,Tapas Restaurant,4b17a395f964a520c3c623e3
13035,Coffee Shop,4c35ae1e66e40f47457ccb8b
13152,Brasserie,4c35ae1e66e40f47457ccb8b
13199,Indian Restaurant,5349223d498eba6f43d5558d
10037,Concert Hall,4b9be0b2f964a520683036e3
10039,Music Venue,4b9be0b2f964a520683036e3
13031,Burger Joint,4b9be0b2f964a520683036e3
13064,Pizzeria,4c4b2eba959220a1c232370f
13145,Fast Food Restaurant,4c4b2eba959220a1c232370f
13236,Italian Restaurant,4c4b2eba959220a1c232370f
16032,Park,4bcd8b31b6c49c74d2779591
13002,Bakery,4dc913057d8b549a55fbed6f
13148,French Restaurant,4bff9cd8ca1920a13fffec81
17110,Pet Supplies Store,574990e7498e18da8e12ebfe
16041,Plaza,4efcdf89e300fdc0460c273f
13145,Fast Food Restaurant,4c5bf630857ca59349a9c8cb
13148,French Restaurant,4c5bf630857ca59349a9c8cb
13236,Italian Restaurant,4c5bf630857ca59349a9c8cb
13027,Bistro,55942fb0498e911af5d08d4e
13152,Brasserie,55942fb0498e911af5d08d4e
13002,Bakery,4db47956f7b121c29f4c890a
13047,Pastry Shop,4db47956f7b121c29f4c890a
12075,Post Office,4cb03579c5e6a1cd1838d3f6
13064,Pizzeria,4c497b0f6594be9a03be1f25
13276,Sushi Restaurant,4c497b0f6594be9a03be1f25
13152,Brasserie,4af6ffcef964a520a60422e3
13338,Seafood Restaurant,4af6ffcef964a520a60422e3
13016,Lounge,5792a3ff498ea411967f3efb
13079,Brazilian Restaurant,54aba080498e149abf407f2d
13334,Sandwich Spot,545b6678498e08322d08fd7d
13236,Italian Restaurant,4e37e25e81dc481882618733
13152,Brasserie,4b27db82f964a520438b24e3
13148,French Restaurant,4adcda06f964a520fa3221e3
18000,Sports and Recreation,4d8c7ba1788fb60cb0426512
12075,Post Office,4d94767974c8236a9c49bdfc
10006,Bowling Alley,4c1357e87f7f2d7f08eede68
12075,Post Office,4ecf7b15b634dd2990609b1f
18055,Skate Park,4bd9dee83904a59394fb439e
11057,Caterer,5ce0cee8e7254d1b329aec00
11070,Massage Clinic,5ce0cee8e7254d1b329aec00
11072,Skin Care Clinic,5ce0cee8e7254d1b329aec00
17057,Food and Beverage Retail,5ce0cee8e7254d1b329aec00
12058,Elementary School,f262e7bf3f0d452974f0181d
12066,City Hall,f262e7bf3f0d452974f0181d
15014,Hospital,f262e7bf3f0d452974f0181d
12080,Library,95570e00dcb54bec210d778a
10056,Zoo,569a47b7498e84a7e70ae7f2
17018,Bookstore,4bdaf90863c5c9b6b8ac2568
10030,History Museum,4adcda0af964a520343421e3
17069,Grocery Store,4c7fc8e801df3704fe35e7ac
10027,Museum,4be573f99026ef3befbc0a38
16032,Park,60f3fa78905f5b21a7f711e6
13025,Wine Bar,5378951a498ea252669f5884
12075,Post Office,51974814498e804c5c032033
13035,Coffee Shop,585cdf1cea1c0d03328885cc
13065,Restaurant,585cdf1cea1c0d03328885cc
16020,Historic and Protected Site,4c2f103c66e40f476345c18b
13148,French Restaurant,4bd02fa3046076b0a9776f71
13148,French Restaurant,4adcda15f964a520803721e3
13017,Piano Bar,4adcda15f964a520803721e3
13236,Italian Restaurant,4b48ffa4f964a5205d6126e3
13148,French Restaurant,52571a9c11d21d865f1311d5
13002,Bakery,4c08cf596071a59325cbdc32
13047,Pastry Shop,4c08cf596071a59325cbdc32
13065,Restaurant,51cf1e3c498eb2bc950bd49d
13145,Fast Food Restaurant,4c9264b3ae96a093d58dab46
13148,French Restaurant,4c9264b3ae96a093d58dab46
13064,Pizzeria,4bad001bf964a5200e233be3
13145,Fast Food Restaurant,4bad001bf964a5200e233be3
17057,Food and Beverage Retail,4ba4924af964a520f9a438e3
17065,Farmers Market,4c8223f251ada1cd625e1910
10026,Indie Movie Theater,4bdf42b8ffdec928614ceba1
13145,Fast Food Restaurant,4b4f59f4f964a520a60227e3
13152,Brasserie,4b4f59f4f964a520a60227e3
13276,Sushi Restaurant,4b4f59f4f964a520a60227e3
13148,French Restaurant,5a3826e182a750305b353239
13379,Vietnamese Restaurant,569788e5498e6908350bc8a5
13148,French Restaurant,4c2a54a68ef52d7f6cb42fba
16017,Garden,51e2b1ce498e1df398bbd9d1
13027,Bistro,4ba274d8f964a5209bfa37e3
13145,Fast Food Restaurant,4ba274d8f964a5209bfa37e3
13148,French Restaurant,4ba274d8f964a5209bfa37e3
13031,Burger Joint,514220d1e4b0f63761a0dd5d
16000,Landmarks and Outdoors,4d79d7810ceba1cd5940b858
18053,Track,4c9a4e0d80958cfac2cd41d4
13003,Bar,56dc1b92498e8755e21e7f42
13035,Coffee Shop,56dc1b92498e8755e21e7f42
13065,Restaurant,56dc1b92498e8755e21e7f42
13298,Lebanese Restaurant,4bfada85bbb7c92806590743
10027,Museum,4adcda0ff964a520623521e3
13152,Brasserie,4d9f5e458e8f224b4690a256
13027,Bistro,4af1bc5ff964a5209be221e3
13152,Brasserie,4af1bc5ff964a5209be221e3
13148,French Restaurant,580f9ce938faaa7ba63399c0
13064,Pizzeria,5c004508c8b2fb002c86de96
13236,Italian Restaurant,5c004508c8b2fb002c86de96
12051,Driving School,4ebbf9a08b81c444e958bc79
13148,French Restaurant,4cf948a3d8468cfafee4e56b
13191,Halal Restaurant,5c743fa135f983002c17f4fe
13199,Indian Restaurant,5c743fa135f983002c17f4fe
13276,Sushi Restaurant,562227fe498ed9b36f8c1502
17061,Cheese Store,5e319234cb3bb800071c424e
17068,Gourmet Store,5e319234cb3bb800071c424e
17080,Wine Store,5e319234cb3bb800071c424e
13099,Chinese Restaurant,51a1f243498ec2b239884d01
16032,Park,4bd43c1377b29c747a449282
13064,Pizzeria,4ddc018de4cdb993eaa0e920
13148,French Restaurant,4ddc018de4cdb993eaa0e920
13383,Steakhouse,4ddc018de4cdb993eaa0e920
13027,Bistro,4d0e88a2bd72f04dc0eda551
10015,Escape Room,54c68ac1498e215fadeb92a1
17000,Retail,507f09bae4b07e189a6fb389
16032,Park,4adcda0cf964a520b23421e3
13148,French Restaurant,541485c1498efe97bd3efa43
13310,Modern European Restaurant,541485c1498efe97bd3efa43
16032,Park,5a96a78e0e5da86ac88b5ba3
13148,French Restaurant,4c1a537cb9f876b076757846
13148,French Restaurant,4b8fabb4f964a520465c33e3
13152,Brasserie,4b69b9aff964a52030b02be3
13039,Deli,4f75a0b7e4b0b4e683ebaf0f
13034,Café,4b7d82cbf964a5205bc32fe3
13064,Pizzeria,4b7d82cbf964a5205bc32fe3
13152,Brasserie,4b7d82cbf964a5205bc32fe3
13065,Restaurant,5943d2a8db1d815a3b27012f
13003,Bar,5943d2a8db1d815a3b27012f
13027,Bistro,5d769d81d133420008ccaed9
17069,Grocery Store,4be45031bcef2d7fa15e02e5
13152,Brasserie,4db7f27b6a238ed5d8e9046b
16032,Park,4e4e596d1495fc2ca3eeba79
10043,Theater,4adcda16f964a520363821e3
19031,Airport,4adcda16f964a520363821e3
13199,Indian Restaurant,4b9bec4bf964a520353636e3
13152,Brasserie,4b17c542f964a52004c823e3
13152,Brasserie,4b0ec5f7f964a520cf5a23e3
13064,Pizzeria,4cda845b4006a143ff05d2b2
13276,Sushi Restaurant,4cda845b4006a143ff05d2b2
16032,Park,4c1fb5b9b4e62d7f1e10e093
13002,Bakery,553c8f59498e1b7a7fb7a6fe
13047,Pastry Shop,553c8f59498e1b7a7fb7a6fe
13145,Fast Food Restaurant,5eb1f4aa3c961a0008f36455
17069,Grocery Store,19c9b8508d784b4c1f782a6d
15000,Health and Medicine,92fa04504f524db5782674ba
13145,Fast Food Restaurant,5ca234011c675b002c85bc0d
13191,Halal Restaurant,5ca234011c675b002c85bc0d
13352,Thai Restaurant,5ca234011c675b002c85bc0d
13148,French Restaurant,4c160b1e7f7f2d7fbd46e368
17065,Farmers Market,4b24cb1df964a520d36924e3
15024,Optometrist,4ed920db61af8a14b4c1cf07
17037,Eyecare Store,4ed920db61af8a14b4c1cf07
17062,Chocolate Store,500b2304f2e7f111af5c601c
17069,Grocery Store,500b2304f2e7f111af5c601c
13026,BBQ Joint,4b0e64dbf964a520525723e3
13145,Fast Food Restaurant,4b0e64dbf964a520525723e3
13325,Portuguese Restaurant,4b0e64dbf964a520525723e3
13236,Italian Restaurant,4bcc3903511f95214397b2c7
13027,Bistro,55ed52ec498e43ed359f3cd0
13148,French Restaurant,55ed52ec498e43ed359f3cd0
13068,American Restaurant,5346d333498e27fae1ac46e2
13236,Italian Restaurant,5346d333498e27fae1ac46e2
13065,Restaurant,5077f665e4b0dad82160ff0d
12075,Post Office,4c3c7e0a86ce328f33caab2d
17069,Grocery Store,5af58ca028374e002ce249ce
12075,Post Office,4cac97be36fa6dcb98e8df78
12115,Utility Company,c1fe41d17dd64f116661e816
12060,Middle School,4bfcc998f7c82d7fda4a8d04
17059,Butcher,56e09cf8498e6dffd0d1fd36
10051,Stadium,4ec9280e0aaf9c3cce4df41e
10032,Night Club,4b7728aef964a5206c832ee3
13003,Bar,4b7728aef964a5206c832ee3
13148,French Restaurant,4b7728aef964a5206c832ee3
12016,College Arts Building,4adcda22f964a5202b3a21e3
13039,Deli,516fc869e4b002aad536140b
13145,Fast Food Restaurant,516fc869e4b002aad536140b
17029,Convenience Store,4b963c11f964a520bec134e3
13064,Pizzeria,4e14422cd22d40141715f989
13236,Italian Restaurant,4e14422cd22d40141715f989
11130,Office Building,51067704e4b0f07420a9974e
19047,Rail Station,51067704e4b0f07420a9974e
12087,Social Services Organization,4e04c8a0e4cd92cb899ea489
16037,Playground,4c109fb4b4aeef3b9152fc0f
19000,Travel and Transportation,4c109fb4b4aeef3b9152fc0f
13064,Pizzeria,56548500498e701dc213abcd
13236,Italian Restaurant,56548500498e701dc213abcd
13148,French Restaurant,4bc5a8edccbcef3b28bfe6d2
16041,Plaza,4bd13d32a8b3a5930b87655f
13009,Cocktail Bar,505a06b7e4b0f81baba6bce6
13016,Lounge,505a06b7e4b0f81baba6bce6
13064,Pizzeria,4b790b65f964a520ede92ee3
13152,Brasserie,4b790b65f964a520ede92ee3
13000,Dining and Drinking,56d9dea6cd1020ad8183be5c
13002,Bakery,4b406ba5f964a52020b825e3
13047,Pastry Shop,4b406ba5f964a52020b825e3
13145,Fast Food Restaurant,4c3cba394bc9a593f811d371
13148,French Restaurant,4c3cba394bc9a593f811d371
13352,Thai Restaurant,552ba9a0498ea7c14ec15de3
11012,Motorcycle Repair Shop,523816e8498e933284082d3d
11092,Landscaper and Gardener,5415a7c2498e9e1a5e40542d
16017,Garden,5415a7c2498e9e1a5e40542d
13145,Fast Food Restaurant,4bbf7278b083a593a674a3e9
13276,Sushi Restaurant,4bbf7278b083a593a674a3e9
13148,French Restaurant,50409cbce4b04fbe5245642e
13003,Bar,4e8b42048b810d8892a453a9
13164,Southwestern French Restaurant,4be156f20f03a593abf518b4
10024,Movie Theater,4b519b12f964a520975027e3
13003,Bar,4b519b12f964a520975027e3
12075,Post Office,5081092fe4b052836f551888
17069,Grocery Store,4bb99f077421a593f7e6c240
17059,Butcher,5b02876ba2c00b002b734bd2
17069,Grocery Store,5b02876ba2c00b002b734bd2
12075,Post Office,4ea161315c5cd12b352b2892
17069,Grocery Store,5838eee64bc2f13036b0ee15
13064,Pizzeria,5ecb9a9ccc34e600077667bc
13148,French Restaurant,4db2ba7a5da3a76f44188c0a
10047,Public Art,4c5fee65b6f3be9ac5085e73
16017,Garden,4c5fee65b6f3be9ac5085e73
11057,Caterer,4ebbbb41722e58fca045b382
13018,Pub,4c61264ede6920a142929764
13145,Fast Food Restaurant,4c61264ede6920a142929764
13148,French Restaurant,4c61264ede6920a142929764
13064,Pizzeria,4bd96bb40115c9b6722e7780
13236,Italian Restaurant,4bd96bb40115c9b6722e7780
13145,Fast Food Restaurant,4b940307f964a520296134e3
13152,Brasserie,4b940307f964a520296134e3
13276,Sushi Restaurant,4b940307f964a520296134e3
13002,Bakery,4d14728e8312236ab26c4aba
13099,Chinese Restaurant,4bebf02ba9900f4711521840
13145,Fast Food Restaurant,4bebf02ba9900f4711521840
13379,Vietnamese Restaurant,4bebf02ba9900f4711521840
13352,Thai Restaurant,4fa571bfe4b098f42b3c2254
17069,Grocery Store,4b7ff769f964a520754730e3
13099,Chinese Restaurant,4b61e3a8f964a52066292ae3
13002,Bakery,52865fff11d255f9d225fc93
13047,Pastry Shop,52865fff11d255f9d225fc93
13299,Malay Restaurant,4c794af1a86837046e06104d
13379,Vietnamese Restaurant,4c794af1a86837046e06104d
13302,Mediterranean Restaurant,4ef0802729c22c6c76bb0927
13379,Vietnamese Restaurant,4c08df87009a0f4741b7e6bf
13379,Vietnamese Restaurant,4b7722bff964a520eb802ee3
13002,Bakery,4f25008fe4b04b5526095186
17057,Food and Beverage Retail,58301e3efc5a5f4d94a5867a
17054,Flea Market,4daab8748154abafc2b30db1
17057,Food and Beverage Retail,4ca255651f709eb0d32dfa94
17057,Food and Beverage Retail,4c62862a58810f478a50071e
17082,Furniture and Home Store,31643a2befc64863bf331e33
11092,Landscaper and Gardener,f64e70eb0c004ed6f2e2d108
11121,Media Agency,f64e70eb0c004ed6f2e2d108
17057,Food and Beverage Retail,f64e70eb0c004ed6f2e2d108
13064,Pizzeria,4b5b6921f964a520e3fb28e3
13236,Italian Restaurant,4b5b6921f964a520e3fb28e3
13338,Seafood Restaurant,56f6c92b498eba4984ab4acc
13035,Coffee Shop,4bd3116b77b29c7480d28f82
13049,Diner,4bd3116b77b29c7480d28f82
13152,Brasserie,4bd3116b77b29c7480d28f82
13070,Argentinian Restaurant,531ba635498e61592a1c07ae
13236,Italian Restaurant,531ba635498e61592a1c07ae
13064,Pizzeria,53ff6e25498e03776db27b59
13236,Italian Restaurant,53ff6e25498e03776db27b59
10024,Movie Theater,552ea0c9498ee5b71f9ba64d
13236,Italian Restaurant,4cf100a07e93f04d4c654a69
13000,Dining and Drinking,4bb336e914cfd13a4dba15ab
13148,French Restaurant,4b731115f964a5203a992de3
13031,Burger Joint,5368d4b1498e6afd57e9f958
13145,Fast Food Restaurant,5368d4b1498e6afd57e9f958
13148,French Restaurant,5368d4b1498e6afd57e9f958
13002,Bakery,4c18a8806a21c9b6fc45c997
13152,Brasserie,536536d4498e26ffc79bf45a
17048,Shoe Store,5fcfee003abdf061d831b756
18000,Sports and Recreation,4b7464a2f964a520b6d92de3
12069,Government Department,4f1578aae4b0725660a670e7
11120,Manufacturer,090b1e9a169049faa1431653
17035,Drugstore,090b1e9a169049faa1431653
11092,Landscaper and Gardener,585a5169a0754777dea1b128
12101,Church,55cb7569498e47143b2c63f5
17057,Food and Beverage Retail,4cab614b76d3a0931bb92b6b
13025,Wine Bar,53f8b8e2498ed31bb9167c3e
13148,French Restaurant,52e10287498e1c6870913d27
16017,Garden,4bcd8a9b8920b7130ad49fdc
13057,Gastropub,4d57e8f51901224b3f6584a6
13152,Brasserie,4d57e8f51901224b3f6584a6
17069,Grocery Store,4c271569a852c92850c1e76c
13067,African Restaurant,50577cfce4b01f3aa6ee0896
13152,Brasserie,4c2c75bc57a9c9b61b6af767
13148,French Restaurant,53a55ca4498e74f8078a555e
13310,Modern European Restaurant,53a55ca4498e74f8078a555e
13009,Cocktail Bar,55b3d8f5498e7fb4514d3abf
13148,French Restaurant,55b3d8f5498e7fb4514d3abf
11061,Health and Beauty Service,4dfe768462e15bcf9469dbae
13152,Brasserie,5041f60de4b03798677b993b
13027,Bistro,4ba26c57f964a52093f737e3
13145,Fast Food Restaurant,4ba26c57f964a52093f737e3
13152,Brasserie,4ba26c57f964a52093f737e3
13236,Italian Restaurant,4adcda15f964a520593721e3
13009,Cocktail Bar,57f7ca4ccd10074b3ec13496
13034,Café,57f7ca4ccd10074b3ec13496
10027,Museum,4adcda10f964a520983521e3
10016,Exhibit,58d919032f91cb5e92abee88
12004,Community Center,58d919032f91cb5e92abee88
12005,Cultural Center,58d919032f91cb5e92abee88
12082,Organization,58d919032f91cb5e92abee88
10004,Art Gallery,52347a6d11d20a407419b145
13007,Beer Garden,5b2d4f1225fb7b002cf33c04
10039,Music Venue,57c85d84498e9b3d5c260645
13003,Bar,57c85d84498e9b3d5c260645
13065,Restaurant,57c85d84498e9b3d5c260645
17069,Grocery Store,4cb87305a33bb1f7441a81fd
13377,Vegan and Vegetarian Restaurant,5893ada8d6fe904b7f9190df
13064,Pizzeria,4beb106db3352d7f0dfd55d2
13356,Turkish Restaurant,4beb106db3352d7f0dfd55d2
18000,Sports and Recreation,4bf6b2015efe2d7f57966734
13027,Bistro,5724af82498e8558a4b4425d
13152,Brasserie,4adcda12f964a5207e3621e3
13145,Fast Food Restaurant,4adcda04f964a5202b3221e3
13148,French Restaurant,4adcda04f964a5202b3221e3
13236,Italian Restaurant,4adcda04f964a5202b3221e3
13027,Bistro,4b55a618f964a5206bea27e3
13145,Fast Food Restaurant,4b55a618f964a5206bea27e3
13148,French Restaurant,4b55a618f964a5206bea27e3
13000,Dining and Drinking,4c46d7fe96abd13a8ace6e01
16032,Park,4b530e85f964a520b08d27e3
13145,Fast Food Restaurant,4bc8acfa8b7c9c74c2a738cf
13152,Brasserie,4bc8acfa8b7c9c74c2a738cf
13031,Burger Joint,55e74b11498e18adc435d069
13145,Fast Food Restaurant,55e74b11498e18adc435d069
13148,French Restaurant,55e74b11498e18adc435d069
16041,Plaza,4c58543c7329c92887e29080
10024,Movie Theater,4e9c199061afc418ba5678ae
13148,French Restaurant,4e6f33518998fd5c56814ab1
17057,Food and Beverage Retail,4c10c4923ce120a14185081c
13002,Bakery,4bab78aef964a520e6ab3ae3
13047,Pastry Shop,4bab78aef964a520e6ab3ae3
13065,Restaurant,4bab78aef964a520e6ab3ae3
13145,Fast Food Restaurant,50361786e4b05ec15f4bf131
13334,Sandwich Spot,50361786e4b05ec15f4bf131
13003,Bar,4d4a9976183f224bf3c4e9a8
13064,Pizzeria,4d4a9976183f224bf3c4e9a8
13152,Brasserie,4d4a9976183f224bf3c4e9a8
10009,Circus,5bdede698496ca002c48c9bc
13148,French Restaurant,544aa2bd498e954e94609e5a
17114,Shopping Mall,583ed5fee9dad17b07be9656
10024,Movie Theater,526819d511d286205523ab61
10026,Indie Movie Theater,4bd9dd42c79cc92884557ce9
13003,Bar,4bd9dd42c79cc92884557ce9
13152,Brasserie,4b30c3eaf964a52073fb24e3
13289,Korean Restaurant,4d0f85065584f04da0595216
10037,Concert Hall,5764513a498e9829cf57a795
10039,Music Venue,5764513a498e9829cf57a795
13199,Indian Restaurant,4eaeaf8bd3e32ee0dedb6c75
17030,Cosmetics Store,509940f93d7c4b7466e64b25
13334,Sandwich Spot,4e3686bf45dd1c42bf297a4c
13145,Fast Food Restaurant,4e3686bf45dd1c42bf297a4c
13035,Coffee Shop,523952d611d24b6f22a08e90
13065,Restaurant,523952d611d24b6f22a08e90
10027,Museum,4c2631ae905a0f473ac76260
16041,Plaza,4c2631ae905a0f473ac76260
13145,Fast Food Restaurant,4c95f547f244b1f75c3b301d
13148,French Restaurant,4c95f547f244b1f75c3b301d
10024,Movie Theater,4bd5dd196798ef3b4a1f648d
13003,Bar,4b8f6d10f964a5202f5433e3
13034,Café,4b8f6d10f964a5202f5433e3
13152,Brasserie,4b8f6d10f964a5202f5433e3
13068,American Restaurant,576985a3498e9549cf767a93
13145,Fast Food Restaurant,576985a3498e9549cf767a93
17029,Convenience Store,4e9446b4f5b95fb5b093cefa
12050,Culinary School,5db70d727974a500085c19b6
18028,Yoga Studio,529e3aaa11d273aaac8e3eff
12067,Courthouse,0d912b1c34e4439f8022eae0
13002,Bakery,5113eb81e4b0c374ac18de71
13047,Pastry Shop,5113eb81e4b0c374ac18de71
10051,Stadium,4adcda21f964a520ff3921e3
13148,French Restaurant,4e9ffea3e5fa13c70e50ecfd
13012,Hookah Bar,51a91363498ea9f225bd86b6
13034,Café,51a91363498ea9f225bd86b6
13035,Coffee Shop,51a91363498ea9f225bd86b6
13148,French Restaurant,4b5d9b69f964a520436329e3
13003,Bar,4cb59bdc1b0af04da228ca25
13049,Diner,4cb59bdc1b0af04da228ca25
13152,Brasserie,4cb59bdc1b0af04da228ca25
13022,Sports Bar,4c5c56e12815c92895c5b167
13065,Restaurant,4c5c56e12815c92895c5b167
13002,Bakery,4bd2d23541b9ef3bdabcfee5
13032,"Cafe, Coffee, and Tea House",4bd2d23541b9ef3bdabcfee5
13065,Restaurant,4bd2d23541b9ef3bdabcfee5
13065,Restaurant,5256e3d511d2dd6cd691c336
13302,Mediterranean Restaurant,5887f24f14fb417692ddb14a
13289,Korean Restaurant,516c6bb7498e19f9f9005cfb
13064,Pizzeria,4bc8b3188b7c9c7432b638cf
13236,Italian Restaurant,4bc8b3188b7c9c7432b638cf
13383,Steakhouse,4bc8b3188b7c9c7432b638cf
13064,Pizzeria,4ba55fa8f964a5207e0039e3
13236,Italian Restaurant,4ba55fa8f964a5207e0039e3
16032,Park,4d9c4a7509c0a1cde603b52b
13002,Bakery,4fa8ef39e4b0f293ac06dcee
13047,Pastry Shop,4fa8ef39e4b0f293ac06dcee
13334,Sandwich Spot,4fa8ef39e4b0f293ac06dcee
13099,Chinese Restaurant,4bba354b1261d13a2d5dea98
13276,Sushi Restaurant,4bba354b1261d13a2d5dea98
13148,French Restaurant,4bb08733f964a520f2493ce3
13027,Bistro,58ade76d9dc8d05e51e6c5ba
13148,French Restaurant,4b523eabf964a520467227e3
16046,Scenic Lookout,4e88ba242c5ba93bf76cc83c
13031,Burger Joint,53540f3e498eb6d1057c4586
13057,Gastropub,53540f3e498eb6d1057c4586
13148,French Restaurant,53540f3e498eb6d1057c4586
13313,Moroccan Restaurant,4b59fe4af964a52059a628e3
13001,Bagel Shop,55e18c02498e8745270e4a2e
13145,Fast Food Restaurant,55e18c02498e8745270e4a2e
13148,French Restaurant,55e18c02498e8745270e4a2e
13065,Restaurant,525299c9498ef83d6a888bb9
13148,French Restaurant,5150bbcae4b0bdec8a084474
13003,Bar,52c1eff3498e6ff46eccf861
13031,Burger Joint,52c1eff3498e6ff46eccf861
13145,Fast Food Restaurant,52c1eff3498e6ff46eccf861
13002,Bakery,5404b914498ebf230f13142c
16032,Park,4bcad6f90687ef3b58b7dccc
13352,Thai Restaurant,4b81a076f964a520a8b330e3
13145,Fast Food Restaurant,4b7d0d1ef964a52033ad2fe3
13313,Moroccan Restaurant,4b7d0d1ef964a52033ad2fe3
13383,Steakhouse,4b7d0d1ef964a52033ad2fe3
13152,Brasserie,4dc6a5cfc65b89d3ca8c3d76
16032,Park,4adcda16f964a520193821e3
10000,Arts and Entertainment,4b9bdd1ff964a520bb2e36e3
13065,Restaurant,4ca4910ea73cb60c99202278
16041,Plaza,4ca4910ea73cb60c99202278
17069,Grocery Store,4ca4910ea73cb60c99202278
19047,Rail Station,4ca4910ea73cb60c99202278
13152,Brasserie,4b75b850f964a520971f2ee3
13064,Pizzeria,52321d9911d222d558722411
13236,Italian Restaurant,52321d9911d222d558722411
10027,Museum,5204dc44498e950b141a9704
17025,Electronics Store,51d6f26c2fc62062184382c2
